line_number_1based,vessel_id,ts,prev_ts,lat,long,lat_dd,long_dd
52122,matsumae02,2023-09-24 05:57:20,,4134.218,13954.91,41.5703,139.915167
52124,matsumae14,2023-09-24 05:57:20,,4133.444,13954.901,41.5574,139.915017
52126,matsumae19,2023-09-24 05:57:25,,4138.218,13953.971,41.636967,139.899517
52128,matsumae07,2023-09-24 05:57:35,,4136.014,13954.54,41.600233,139.909
52130,matsumae08,2023-09-24 05:57:40,,4134.749,13954.605,41.57915,139.910083
52132,matsumae13,2023-09-24 05:57:45,,4137.246,13954.965,41.620767,139.916083
52134,matsumae26,2023-09-24 05:58:10,,4135.236,13953.905,41.587267,139.898417
52136,matsumae14,2023-09-24 05:58:20,,4133.449,13954.883,41.557483,139.914717
52138,matsumae02,2023-09-24 05:58:20,,4134.235,13954.849,41.570583,139.91415
52140,matsumae19,2023-09-24 05:58:24,,4138.247,13953.927,41.63745,139.898783
52142,matsumae07,2023-09-24 05:58:35,,4136.036,13954.486,41.6006,139.9081
52144,matsumae08,2023-09-24 05:58:40,,4134.764,13954.595,41.5794,139.909917
52146,matsumae26,2023-09-24 05:59:10,,4135.271,13953.951,41.58785,139.899183
52148,matsumae14,2023-09-24 05:59:20,,4133.464,13954.881,41.557733,139.914683
52150,matsumae02,2023-09-24 05:59:20,,4134.25,13954.789,41.570833,139.91315
52152,matsumae19,2023-09-24 05:59:25,,4138.274,13953.903,41.6379,139.898383
52154,matsumae07,2023-09-24 05:59:34,,4136.045,13954.457,41.60075,139.907617
52156,matsumae08,2023-09-24 05:59:39,,4134.777,13954.598,41.579617,139.909967
52158,matsumae26,2023-09-24 06:00:10,,4135.306,13954.004,41.588433,139.900067
52160,matsumae14,2023-09-24 06:00:20,,4133.482,13954.876,41.558033,139.9146
52162,matsumae02,2023-09-24 06:00:20,,4134.267,13954.728,41.571117,139.912133
52164,matsumae19,2023-09-24 06:00:25,,4138.289,13953.902,41.63815,139.898367
52166,matsumae28,2023-09-24 06:00:34,,4137.945,13954.959,41.632417,139.915983
52168,matsumae07,2023-09-24 06:00:34,,4136.049,13954.432,41.600817,139.9072
52170,matsumae08,2023-09-24 06:00:40,,4134.792,13954.596,41.579867,139.909933
52172,matsumae26,2023-09-24 06:01:10,,4135.348,13954.051,41.589133,139.90085
52174,matsumae14,2023-09-24 06:01:20,,4133.495,13954.873,41.55825,139.91455
52176,matsumae02,2023-09-24 06:01:20,,4134.277,13954.668,41.571283,139.911133
52178,matsumae19,2023-09-24 06:01:24,,4138.304,13953.905,41.6384,139.898417
52180,matsumae07,2023-09-24 06:01:34,,4136.058,13954.39,41.600967,139.9065
52182,matsumae28,2023-09-24 06:01:34,,4137.929,13954.876,41.63215,139.9146
52184,matsumae08,2023-09-24 06:01:39,,4134.803,13954.596,41.58005,139.909933
52186,matsumae13,2023-09-24 06:01:44,,4137.326,13954.776,41.6221,139.912933
52188,matsumae26,2023-09-24 06:02:11,,4135.384,13954.104,41.589733,139.901733
52190,matsumae02,2023-09-24 06:02:20,,4134.29,13954.608,41.5715,139.910133
52192,matsumae14,2023-09-24 06:02:20,,4133.512,13954.865,41.558533,139.914417
52194,matsumae07,2023-09-24 06:02:34,,4136.063,13954.344,41.60105,139.905733
52196,matsumae08,2023-09-24 06:02:39,,4134.815,13954.591,41.58025,139.90985
52198,matsumae13,2023-09-24 06:02:44,,4137.347,13954.73,41.62245,139.912167
52200,matsumae26,2023-09-24 06:03:09,,4135.414,13954.167,41.590233,139.902783
52202,matsumae02,2023-09-24 06:03:20,,4134.302,13954.548,41.5717,139.909133
52204,matsumae14,2023-09-24 06:03:20,,4133.525,13954.863,41.55875,139.914383
52206,matsumae19,2023-09-24 06:03:24,,4138.341,13953.923,41.639017,139.898717
52208,matsumae08,2023-09-24 06:03:40,,4134.828,13954.589,41.580467,139.909817
52210,matsumae13,2023-09-24 06:03:44,,4137.368,13954.682,41.6228,139.911367
52212,matsumae26,2023-09-24 06:04:09,,4135.45,13954.218,41.590833,139.903633
52214,matsumae02,2023-09-24 06:04:21,,4134.314,13954.505,41.5719,139.908417
52216,matsumae14,2023-09-24 06:04:21,,4133.539,13954.857,41.558983,139.914283
52218,matsumae19,2023-09-24 06:04:24,,4138.353,13953.917,41.639217,139.898617
52220,matsumae28,2023-09-24 06:04:35,,4137.987,13954.828,41.633117,139.9138
52222,matsumae08,2023-09-24 06:04:39,,4134.84,13954.587,41.580667,139.909783
52224,matsumae13,2023-09-24 06:04:45,,4137.377,13954.651,41.62295,139.91085
52226,matsumae26,2023-09-24 06:05:09,,4135.477,13954.273,41.591283,139.90455
52228,matsumae14,2023-09-24 06:05:21,,4133.553,13954.851,41.559217,139.914183
52230,matsumae02,2023-09-24 06:05:21,,4134.332,13954.493,41.5722,139.908217
52232,matsumae19,2023-09-24 06:05:25,,4138.365,13953.902,41.639417,139.898367
52234,matsumae07,2023-09-24 06:05:34,,4136.103,13954.287,41.601717,139.904783
52236,matsumae08,2023-09-24 06:05:39,,4134.871,13954.568,41.581183,139.909467
52238,matsumae13,2023-09-24 06:05:44,,4137.399,13954.62,41.623317,139.910333
52240,matsumae26,2023-09-24 06:06:09,,4135.515,13954.321,41.591917,139.90535
52242,matsumae14,2023-09-24 06:06:19,,4133.565,13954.848,41.559417,139.914133
52244,matsumae02,2023-09-24 06:06:19,,4134.344,13954.443,41.5724,139.907383
52246,matsumae19,2023-09-24 06:06:24,,4138.381,13953.899,41.639683,139.898317
52248,matsumae08,2023-09-24 06:06:39,,4134.898,13954.559,41.581633,139.909317
52250,matsumae26,2023-09-24 06:07:10,,4135.545,13954.363,41.592417,139.90605
52252,matsumae14,2023-09-24 06:07:19,,4133.578,13954.843,41.559633,139.91405
52254,matsumae02,2023-09-24 06:07:19,,4134.355,13954.423,41.572583,139.90705
52256,matsumae19,2023-09-24 06:07:25,,4138.398,13953.897,41.639967,139.898283
52258,matsumae08,2023-09-24 06:07:39,,4134.91,13954.561,41.581833,139.90935
52260,matsumae26,2023-09-24 06:08:09,,4135.559,13954.374,41.59265,139.906233
52262,matsumae02,2023-09-24 06:08:20,,4134.368,13954.413,41.5728,139.906883
52264,matsumae14,2023-09-24 06:08:20,,4133.592,13954.839,41.559867,139.913983
52266,matsumae19,2023-09-24 06:08:25,,4138.415,13953.895,41.64025,139.89825
52268,matsumae08,2023-09-24 06:08:40,,4134.923,13954.561,41.58205,139.90935
52270,matsumae26,2023-09-24 06:09:10,,4135.602,13954.411,41.593367,139.90685
52272,matsumae02,2023-09-24 06:09:19,,4134.379,13954.412,41.572983,139.906867
52274,matsumae14,2023-09-24 06:09:19,,4133.605,13954.833,41.560083,139.913883
52276,matsumae19,2023-09-24 06:09:24,,4138.432,13953.891,41.640533,139.898183
52278,matsumae08,2023-09-24 06:09:39,,4134.934,13954.557,41.582233,139.909283
52280,matsumae26,2023-09-24 06:10:10,,4135.634,13954.441,41.5939,139.90735
52282,matsumae02,2023-09-24 06:10:20,,4134.395,13954.391,41.57325,139.906517
52284,matsumae14,2023-09-24 06:10:20,,4133.615,13954.832,41.56025,139.913867
52286,matsumae19,2023-09-24 06:10:25,,4138.45,13953.888,41.640833,139.898133
52288,matsumae08,2023-09-24 06:10:39,,4134.946,13954.557,41.582433,139.909283
52290,matsumae26,2023-09-24 06:11:10,,4135.661,13954.477,41.59435,139.90795
52292,matsumae02,2023-09-24 06:11:20,,4134.427,13954.356,41.573783,139.905933
52294,matsumae14,2023-09-24 06:11:20,,4133.625,13954.83,41.560417,139.913833
52296,matsumae19,2023-09-24 06:11:25,,4138.466,13953.882,41.6411,139.898033
52298,matsumae08,2023-09-24 06:11:40,,4134.957,13954.556,41.582617,139.909267
52300,matsumae26,2023-09-24 06:12:09,,4135.697,13954.512,41.59495,139.908533
52302,matsumae14,2023-09-24 06:12:20,,4133.636,13954.828,41.5606,139.9138
52304,matsumae02,2023-09-24 06:12:20,,4134.446,13954.303,41.5741,139.90505
52306,matsumae19,2023-09-24 06:12:25,,4138.483,13953.878,41.641383,139.897967
52308,matsumae08,2023-09-24 06:12:40,,4134.969,13954.555,41.582817,139.90925
52310,matsumae26,2023-09-24 06:13:10,,4135.731,13954.543,41.595517,139.90905
52312,matsumae14,2023-09-24 06:13:20,,4133.651,13954.821,41.56085,139.913683
52314,matsumae02,2023-09-24 06:13:20,,4134.469,13954.244,41.574483,139.904067
52316,matsumae19,2023-09-24 06:13:25,,4138.498,13953.875,41.641633,139.897917
52318,matsumae08,2023-09-24 06:13:40,,4134.982,13954.553,41.583033,139.909217
52320,matsumae26,2023-09-24 06:14:10,,4135.751,13954.554,41.59585,139.909233
52322,matsumae02,2023-09-24 06:14:20,,4134.492,13954.182,41.574867,139.903033
52324,matsumae14,2023-09-24 06:14:20,,4133.663,13954.817,41.56105,139.913617
52326,matsumae19,2023-09-24 06:14:25,,4138.513,13953.871,41.641883,139.89785
52328,matsumae08,2023-09-24 06:14:40,,4135.002,13954.536,41.583367,139.908933
52330,matsumae26,2023-09-24 06:15:10,,4135.76,13954.556,41.596,139.909267
52332,matsumae02,2023-09-24 06:15:20,,4134.512,13954.12,41.5752,139.902
52334,matsumae14,2023-09-24 06:15:20,,4133.676,13954.814,41.561267,139.913567
52336,matsumae19,2023-09-24 06:15:23,,4138.528,13953.868,41.642133,139.8978
52338,matsumae08,2023-09-24 06:15:40,,4135.039,13954.525,41.583983,139.90875
52340,matsumae26,2023-09-24 06:16:09,,4135.772,13954.56,41.5962,139.909333
52342,matsumae14,2023-09-24 06:16:19,,4133.689,13954.812,41.561483,139.913533
52344,matsumae02,2023-09-24 06:16:19,,4134.54,13954.054,41.575667,139.9009
52346,matsumae19,2023-09-24 06:16:24,,4138.544,13953.863,41.6424,139.897717
52348,matsumae08,2023-09-24 06:16:39,,4135.052,13954.52,41.5842,139.908667
52350,matsumae26,2023-09-24 06:17:09,,4135.806,13954.561,41.596767,139.90935
52352,matsumae02,2023-09-24 06:17:20,,4134.561,13953.999,41.576017,139.899983
52354,matsumae14,2023-09-24 06:17:20,,4133.7,13954.809,41.561667,139.913483
52356,matsumae19,2023-09-24 06:17:24,,4138.558,13953.861,41.642633,139.897683
52358,matsumae08,2023-09-24 06:17:39,,4135.063,13954.518,41.584383,139.908633
52360,matsumae26,2023-09-24 06:18:10,,4135.831,13954.565,41.597183,139.909417
52362,matsumae02,2023-09-24 06:18:19,,4134.573,13953.984,41.576217,139.899733
52364,matsumae14,2023-09-24 06:18:19,,4133.762,13954.805,41.5627,139.913417
52366,matsumae19,2023-09-24 06:18:24,,4138.575,13953.859,41.642917,139.89765
52368,matsumae08,2023-09-24 06:18:39,,4135.075,13954.513,41.584583,139.90855
52370,matsumae26,2023-09-24 06:19:10,,4135.844,13954.59,41.5974,139.909833
52372,matsumae02,2023-09-24 06:19:19,,4134.587,13953.98,41.57645,139.899667
52374,matsumae14,2023-09-24 06:19:19,,4133.824,13954.8,41.563733,139.913333
52376,matsumae19,2023-09-24 06:19:24,,4138.589,13953.854,41.64315,139.897567
52378,matsumae08,2023-09-24 06:19:39,,4135.086,13954.511,41.584767,139.908517
52380,matsumae26,2023-09-24 06:20:09,,4135.857,13954.625,41.597617,139.910417
52382,matsumae14,2023-09-24 06:20:20,,4133.86,13954.793,41.564333,139.913217
52384,matsumae02,2023-09-24 06:20:20,,4134.601,13953.975,41.576683,139.899583
52386,matsumae19,2023-09-24 06:20:25,,4138.604,13953.85,41.6434,139.8975
52388,matsumae08,2023-09-24 06:20:39,,4135.109,13954.495,41.58515,139.90825
52390,matsumae13,2023-09-24 06:20:45,,4137.703,13954.34,41.628383,139.905667
52392,matsumae26,2023-09-24 06:21:09,,4135.87,13954.647,41.597833,139.910783
52394,matsumae02,2023-09-24 06:21:20,,4134.614,13953.969,41.5769,139.899483
52396,matsumae14,2023-09-24 06:21:20,,4133.899,13954.771,41.564983,139.91285
52398,matsumae08,2023-09-24 06:21:39,,4135.162,13954.493,41.586033,139.908217
52400,matsumae26,2023-09-24 06:22:09,,4135.89,13954.688,41.598167,139.911467
52402,matsumae14,2023-09-24 06:22:19,,4133.938,13954.748,41.565633,139.912467
52404,matsumae02,2023-09-24 06:22:19,,4134.626,13953.97,41.5771,139.8995
52406,matsumae08,2023-09-24 06:22:39,,4135.219,13954.49,41.586983,139.908167
52408,matsumae26,2023-09-24 06:23:10,,4135.9,13954.738,41.598333,139.9123
52410,matsumae02,2023-09-24 06:23:20,,4134.637,13953.969,41.577283,139.899483
52412,matsumae14,2023-09-24 06:23:20,,4133.965,13954.732,41.566083,139.9122
52414,matsumae08,2023-09-24 06:23:40,,4135.262,13954.477,41.5877,139.90795
52416,matsumae26,2023-09-24 06:24:10,,4135.922,13954.791,41.5987,139.913183
52418,matsumae02,2023-09-24 06:24:20,,4134.647,13953.965,41.57745,139.899417
52420,matsumae14,2023-09-24 06:24:20,,4134.003,13954.698,41.566717,139.911633
52422,matsumae19,2023-09-24 06:24:24,,4138.665,13953.838,41.644417,139.8973
52424,matsumae28,2023-09-24 06:24:35,,4138.32,13954.567,41.638667,139.90945
52426,matsumae08,2023-09-24 06:24:40,,4135.312,13954.449,41.588533,139.907483
52428,matsumae26,2023-09-24 06:25:10,,4135.941,13954.845,41.599017,139.914083
52430,matsumae14,2023-09-24 06:25:20,,4134.035,13954.668,41.56725,139.911133
52432,matsumae02,2023-09-24 06:25:20,,4134.661,13953.961,41.577683,139.89935
52434,matsumae19,2023-09-24 06:25:26,,4138.68,13953.837,41.644667,139.897283
52436,matsumae28,2023-09-24 06:25:34,,4138.314,13954.505,41.638567,139.908417
52438,matsumae08,2023-09-24 06:25:39,,4135.33,13954.435,41.588833,139.90725
52440,matsumae26,2023-09-24 06:26:10,,4135.967,13954.894,41.59945,139.9149
52442,matsumae14,2023-09-24 06:26:20,,4134.063,13954.636,41.567717,139.9106
52444,matsumae02,2023-09-24 06:26:20,,4134.674,13953.957,41.5779,139.899283
52446,matsumae28,2023-09-24 06:26:35,,4138.306,13954.433,41.638433,139.907217
52448,matsumae13,2023-09-24 06:26:45,,4137.791,13954.089,41.62985,139.901483
52450,matsumae26,2023-09-24 06:27:10,,4135.991,13954.947,41.59985,139.915783
52452,matsumae02,2023-09-24 06:27:20,,4134.686,13953.955,41.5781,139.89925
52454,matsumae14,2023-09-24 06:27:20,,4134.088,13954.606,41.568133,139.9101
52456,matsumae19,2023-09-24 06:27:25,,4138.711,13953.834,41.645183,139.897233
52458,matsumae28,2023-09-24 06:27:35,,4138.303,13954.359,41.638383,139.905983
52460,matsumae08,2023-09-24 06:27:39,,4135.396,13954.422,41.589933,139.907033
52462,matsumae13,2023-09-24 06:27:45,,4137.816,13954.045,41.630267,139.90075
52464,matsumae26,2023-09-24 06:28:10,,4136.001,13955.0,41.600017,139.916667
52466,matsumae14,2023-09-24 06:28:20,,4134.116,13954.583,41.5686,139.909717
52468,matsumae02,2023-09-24 06:28:20,,4134.7,13953.952,41.578333,139.8992
52470,matsumae19,2023-09-24 06:28:25,,4138.727,13953.83,41.64545,139.897167
52472,matsumae28,2023-09-24 06:28:34,,4138.303,13954.293,41.638383,139.904883
52474,matsumae08,2023-09-24 06:28:40,,4135.408,13954.417,41.590133,139.90695
52476,matsumae26,2023-09-24 06:29:10,,4136.025,13955.049,41.600417,139.917483
52478,matsumae14,2023-09-24 06:29:20,,4134.144,13954.556,41.569067,139.909267
52480,matsumae02,2023-09-24 06:29:20,,4134.711,13953.951,41.578517,139.899183
52482,matsumae08,2023-09-24 06:29:40,,4135.42,13954.413,41.590333,139.906883
52484,matsumae26,2023-09-24 06:30:10,,4136.037,13955.102,41.600617,139.918367
52486,matsumae02,2023-09-24 06:30:20,,4134.743,13953.937,41.57905,139.89895
52488,matsumae14,2023-09-24 06:30:20,,4134.169,13954.521,41.569483,139.908683
52490,matsumae19,2023-09-24 06:30:24,,4138.758,13953.824,41.645967,139.897067
52492,matsumae08,2023-09-24 06:30:40,,4135.432,13954.41,41.590533,139.906833
52494,matsumae26,2023-09-24 06:31:09,,4136.048,13955.162,41.6008,139.919367
52496,matsumae02,2023-09-24 06:31:19,,4134.788,13953.922,41.5798,139.8987
52498,matsumae14,2023-09-24 06:31:19,,4134.194,13954.477,41.5699,139.90795
52500,matsumae19,2023-09-24 06:31:24,,4138.773,13953.819,41.646217,139.896983
52502,matsumae08,2023-09-24 06:31:40,,4135.444,13954.403,41.590733,139.906717
52504,matsumae26,2023-09-24 06:32:09,,4136.056,13955.209,41.600933,139.92015
52506,matsumae02,2023-09-24 06:32:20,,4134.817,13953.874,41.580283,139.8979
52508,matsumae19,2023-09-24 06:32:25,,4138.787,13953.818,41.64645,139.896967
52510,matsumae08,2023-09-24 06:32:39,,4135.455,13954.399,41.590917,139.90665
52512,matsumae26,2023-09-24 06:33:10,,4136.058,13955.254,41.600967,139.9209
52514,matsumae14,2023-09-24 06:33:19,,4134.246,13954.401,41.570767,139.906683
52516,matsumae02,2023-09-24 06:33:19,,4134.836,13953.815,41.5806,139.896917
52518,matsumae19,2023-09-24 06:33:24,,4138.804,13953.818,41.646733,139.896967
52520,matsumae08,2023-09-24 06:33:40,,4135.466,13954.396,41.5911,139.9066
52522,matsumae26,2023-09-24 06:34:09,,4136.058,13955.303,41.600967,139.921717
52524,matsumae02,2023-09-24 06:34:19,,4134.851,13953.756,41.58085,139.895933
52526,matsumae14,2023-09-24 06:34:19,,4134.281,13954.337,41.57135,139.905617
52528,matsumae19,2023-09-24 06:34:24,,4138.818,13953.813,41.646967,139.896883
52530,matsumae08,2023-09-24 06:34:39,,4135.48,13954.393,41.591333,139.90655
52532,matsumae26,2023-09-24 06:35:10,,4136.063,13955.326,41.60105,139.9221
52534,matsumae02,2023-09-24 06:35:20,,4134.863,13953.725,41.58105,139.895417
52536,matsumae14,2023-09-24 06:35:20,,4134.308,13954.302,41.5718,139.905033
52538,matsumae19,2023-09-24 06:35:24,,4138.832,13953.813,41.6472,139.896883
52540,matsumae08,2023-09-24 06:35:39,,4135.491,13954.391,41.591517,139.906517
52542,matsumae02,2023-09-24 06:36:20,,4134.878,13953.669,41.5813,139.894483
52544,matsumae14,2023-09-24 06:36:20,,4134.331,13954.274,41.572183,139.904567
52546,matsumae19,2023-09-24 06:36:24,,4138.855,13953.797,41.647583,139.896617
52548,matsumae28,2023-09-24 06:36:35,,4138.47,13954.216,41.641167,139.9036
52550,matsumae08,2023-09-24 06:36:39,,4135.5,13954.391,41.591667,139.906517
52552,matsumae26,2023-09-24 06:37:09,,4136.061,13955.369,41.601017,139.922817
52554,matsumae02,2023-09-24 06:37:20,,4134.89,13953.605,41.5815,139.893417
52556,matsumae14,2023-09-24 06:37:20,,4134.356,13954.242,41.5726,139.904033
52558,matsumae19,2023-09-24 06:37:24,,4138.873,13953.791,41.647883,139.896517
52560,matsumae08,2023-09-24 06:37:40,,4135.549,13954.368,41.592483,139.906133
52562,matsumae26,2023-09-24 06:38:09,,4136.072,13955.386,41.6012,139.9231
52564,matsumae02,2023-09-24 06:38:19,,4134.902,13953.542,41.5817,139.892367
52566,matsumae19,2023-09-24 06:38:25,,4138.888,13953.792,41.648133,139.896533
52568,matsumae08,2023-09-24 06:38:39,,4135.573,13954.353,41.592883,139.905883
52570,matsumae13,2023-09-24 06:38:45,,4137.98,13953.63,41.633,139.893833
52572,matsumae26,2023-09-24 06:39:10,,4136.083,13955.396,41.601383,139.923267
52574,matsumae02,2023-09-24 06:39:20,,4134.905,13953.473,41.58175,139.891217
52576,matsumae14,2023-09-24 06:39:20,,4134.414,13954.171,41.573567,139.90285
52578,matsumae19,2023-09-24 06:39:24,,4138.904,13953.795,41.6484,139.896583
52580,matsumae28,2023-09-24 06:39:35,,4138.585,13954.053,41.643083,139.900883
52582,matsumae08,2023-09-24 06:39:39,,4135.576,13954.316,41.592933,139.905267
52584,matsumae14,2023-09-24 06:40:20,,4134.445,13954.136,41.574083,139.902267
52586,matsumae02,2023-09-24 06:40:20,,4134.917,13953.411,41.58195,139.890183
52588,matsumae19,2023-09-24 06:40:24,,4138.932,13953.783,41.648867,139.896383
52590,matsumae28,2023-09-24 06:40:34,,4138.61,13953.967,41.6435,139.89945
52592,matsumae08,2023-09-24 06:40:39,,4135.576,13954.284,41.592933,139.904733
52594,matsumae13,2023-09-24 06:40:45,,4138.01,13953.564,41.6335,139.892733
52596,matsumae26,2023-09-24 06:41:10,,4136.101,13955.388,41.601683,139.923133
52598,matsumae02,2023-09-24 06:41:20,,4134.925,13953.355,41.582083,139.88925
52600,matsumae14,2023-09-24 06:41:20,,4134.466,13954.104,41.574433,139.901733
52602,matsumae19,2023-09-24 06:41:25,,4138.979,13953.791,41.64965,139.896517
52604,matsumae08,2023-09-24 06:41:40,,4135.593,13954.225,41.593217,139.90375
52606,matsumae26,2023-09-24 06:42:09,,4136.113,13955.374,41.601883,139.9229
52608,matsumae02,2023-09-24 06:42:20,,4134.935,13953.295,41.58225,139.88825
52610,matsumae14,2023-09-24 06:42:20,,4134.496,13954.058,41.574933,139.900967
52612,matsumae08,2023-09-24 06:42:40,,4135.599,13954.175,41.593317,139.902917
52614,matsumae26,2023-09-24 06:43:10,,4136.123,13955.367,41.60205,139.922783
52616,matsumae14,2023-09-24 06:43:20,,4134.526,13954.02,41.575433,139.900333
52618,matsumae02,2023-09-24 06:43:20,,4134.943,13953.236,41.582383,139.887267
52620,matsumae19,2023-09-24 06:43:25,,4139.067,13953.826,41.651117,139.8971
52622,matsumae28,2023-09-24 06:43:35,,4138.675,13953.822,41.644583,139.897033
52624,matsumae08,2023-09-24 06:43:40,,4135.606,13954.116,41.593433,139.901933
52626,matsumae26,2023-09-24 06:44:10,,4136.15,13955.36,41.6025,139.922667
52628,matsumae14,2023-09-24 06:44:20,,4134.563,13953.981,41.57605,139.899683
52630,matsumae02,2023-09-24 06:44:20,,4134.953,13953.174,41.58255,139.886233
52632,matsumae28,2023-09-24 06:44:35,,4138.693,13953.733,41.644883,139.89555
52634,matsumae08,2023-09-24 06:44:40,,4135.617,13954.063,41.593617,139.90105
52636,matsumae26,2023-09-24 06:45:10,,4136.17,13955.405,41.602833,139.923417
52638,matsumae02,2023-09-24 06:45:20,,4134.96,13953.112,41.582667,139.8852
52640,matsumae14,2023-09-24 06:45:20,,4134.59,13953.96,41.5765,139.899333
52642,matsumae19,2023-09-24 06:45:23,,4139.181,13953.826,41.653017,139.8971
52644,matsumae28,2023-09-24 06:45:34,,4138.704,13953.649,41.645067,139.89415
52646,matsumae08,2023-09-24 06:45:40,,4135.626,13954.029,41.593767,139.900483
52648,matsumae26,2023-09-24 06:46:09,,4136.2,13955.448,41.603333,139.924133
52650,matsumae02,2023-09-24 06:46:20,,4134.969,13953.05,41.582817,139.884167
52652,matsumae19,2023-09-24 06:46:25,,4139.213,13953.767,41.65355,139.896117
52654,matsumae08,2023-09-24 06:46:40,,4135.64,13954.004,41.594,139.900067
52656,matsumae26,2023-09-24 06:47:10,,4136.211,13955.448,41.603517,139.924133
52658,matsumae14,2023-09-24 06:47:20,,4134.616,13953.947,41.576933,139.899117
52660,matsumae02,2023-09-24 06:47:20,,4134.976,13952.992,41.582933,139.8832
52662,matsumae19,2023-09-24 06:47:24,,4139.245,13953.717,41.654083,139.895283
52664,matsumae28,2023-09-24 06:47:34,,4138.727,13953.473,41.64545,139.891217
52666,matsumae08,2023-09-24 06:47:40,,4135.661,13953.968,41.59435,139.899467
52668,matsumae26,2023-09-24 06:48:09,,4136.223,13955.442,41.603717,139.924033
52670,matsumae02,2023-09-24 06:48:20,,4134.985,13952.957,41.583083,139.882617
52672,matsumae19,2023-09-24 06:48:24,,4139.26,13953.654,41.654333,139.894233
52674,matsumae28,2023-09-24 06:48:35,,4138.735,13953.389,41.645583,139.889817
52676,matsumae08,2023-09-24 06:48:39,,4135.68,13953.949,41.594667,139.89915
52678,matsumae26,2023-09-24 06:49:09,,4136.229,13955.439,41.603817,139.923983
52680,matsumae02,2023-09-24 06:49:21,,4134.996,13952.92,41.583267,139.882
52682,matsumae19,2023-09-24 06:49:25,,4139.271,13953.588,41.654517,139.893133
52684,matsumae08,2023-09-24 06:49:39,,4135.691,13953.91,41.59485,139.8985
52686,matsumae26,2023-09-24 06:50:09,,4136.237,13955.438,41.60395,139.923967
52688,matsumae14,2023-09-24 06:50:21,,4134.728,13953.864,41.5788,139.897733
52690,matsumae02,2023-09-24 06:50:21,,4135.005,13952.898,41.583417,139.881633
52692,matsumae19,2023-09-24 06:50:24,,4139.286,13953.553,41.654767,139.89255
52694,matsumae28,2023-09-24 06:50:34,,4138.76,13953.214,41.646,139.8869
52696,matsumae08,2023-09-24 06:50:39,,4135.697,13953.858,41.59495,139.897633
52698,matsumae02,2023-09-24 06:51:19,,4135.017,13952.875,41.583617,139.88125
52700,matsumae19,2023-09-24 06:51:24,,4139.311,13953.53,41.655183,139.892167
52702,matsumae08,2023-09-24 06:51:39,,4135.711,13953.806,41.595183,139.896767
52704,matsumae02,2023-09-24 06:52:20,,4135.028,13952.856,41.5838,139.880933
52706,matsumae19,2023-09-24 06:52:25,,4139.318,13953.479,41.6553,139.891317
52708,matsumae28,2023-09-24 06:52:34,,4138.79,13953.13,41.6465,139.8855
52710,matsumae08,2023-09-24 06:52:39,,4135.727,13953.751,41.59545,139.89585
52712,matsumae26,2023-09-24 06:53:09,,4136.173,13955.56,41.602883,139.926
52714,matsumae02,2023-09-24 06:53:19,,4135.04,13952.845,41.584,139.88075
52716,matsumae19,2023-09-24 06:53:25,,4139.333,13953.423,41.65555,139.890383
52718,matsumae28,2023-09-24 06:53:34,,4138.802,13953.11,41.6467,139.885167
52720,matsumae08,2023-09-24 06:53:40,,4135.739,13953.693,41.59565,139.894883
52722,matsumae13,2023-09-24 06:53:44,,4137.998,13953.638,41.6333,139.893967
52724,matsumae26,2023-09-24 06:54:09,,4136.085,13955.702,41.601417,139.928367
52726,matsumae02,2023-09-24 06:54:20,,4135.054,13952.84,41.584233,139.880667
52728,matsumae19,2023-09-24 06:54:25,,4139.341,13953.364,41.655683,139.8894
52730,matsumae28,2023-09-24 06:54:35,,4138.825,13953.088,41.647083,139.8848
52732,matsumae08,2023-09-24 06:54:40,,4135.755,13953.645,41.595917,139.894083
52734,matsumae02,2023-09-24 06:55:19,,4135.067,13952.841,41.58445,139.880683
52736,matsumae19,2023-09-24 06:55:25,,4139.357,13953.307,41.65595,139.88845
52738,matsumae08,2023-09-24 06:55:39,,4135.771,13953.588,41.596183,139.893133
52740,matsumae02,2023-09-24 06:56:20,,4135.079,13952.839,41.58465,139.88065
52742,matsumae19,2023-09-24 06:56:25,,4139.358,13953.241,41.655967,139.88735
52744,matsumae28,2023-09-24 06:56:35,,4138.855,13952.931,41.647583,139.882183
52746,matsumae08,2023-09-24 06:56:40,,4135.787,13953.542,41.59645,139.892367
52748,matsumae13,2023-09-24 06:56:44,,4137.606,13953.967,41.626767,139.89945
52750,matsumae02,2023-09-24 06:57:20,,4135.097,13952.821,41.58495,139.88035
52752,matsumae19,2023-09-24 06:57:24,,4139.379,13953.175,41.656317,139.88625
52754,matsumae08,2023-09-24 06:57:40,,4135.804,13953.501,41.596733,139.891683
52756,matsumae13,2023-09-24 06:57:44,,4137.51,13954.131,41.625167,139.902183
52758,matsumae02,2023-09-24 06:58:20,,4135.109,13952.816,41.58515,139.880267
52760,matsumae19,2023-09-24 06:58:24,,4139.393,13953.105,41.65655,139.885083
52762,matsumae08,2023-09-24 06:58:40,,4135.808,13953.465,41.5968,139.891083
52764,matsumae26,2023-09-24 06:59:10,,4135.585,13956.314,41.593083,139.938567
52766,matsumae02,2023-09-24 06:59:20,,4135.122,13952.783,41.585367,139.879717
52768,matsumae19,2023-09-24 06:59:25,,4139.398,13953.047,41.656633,139.884117
